"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094846","41.96017","-87.93164","204.8","2010-05-28","8.50"," 1723"," 1719",,"79","57","   40","   50","17.0","38.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-05-29","5.82"," 1649"," 1546",,"86","59","   60","   50","13.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-05-30","5.82"," 1559"," 1641",,"91","61","  200","  160","15.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-05-31","4.70"," 0955"," 0951",,"81","66","  340","  330","31.1","45.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-01","6.04"," 1522"," 1520",,"85","63","  220","  240","17.0","21.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-02","8.72"," 1945"," 1800",,"77","57","  340","   70","17.0","23.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-03","7.83"," 1152"," 0205",,"71","56","   40","   70","11.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-04","9.84"," 1430"," 1409",,"83","57","  220","  230","23.0","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-05","7.83"," 2107"," 2106",,"79","60","   10","   10","31.1","38.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-06","11.18"," 1659"," 1659",,"76","55","  320","  320","29.1","36.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-07","6.93"," 1322"," 1549",,"70","54","   80","   70","14.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-08","10.07"," 1327"," 1326",,"67","58","  130","  120","21.9","28.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-09","10.74"," 1558"," 1556",,"83","65","  280","  280","23.0","33.1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-10","6.71"," 1829"," 1958",,"77","58","   70","   60","15.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-11","10.51"," 1455"," 1452",,"89","64","  190","  200","25.9","34.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-12","8.05"," 1128"," 0844",,"77","62","  110","   40","15.0","21.9","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-13","4.92"," 1553"," 1522",,"71","62","  140","   70","12.1","17.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-14","6.71"," 1823"," 1800",,"70","60","   40","   40","15.0","28.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,"    1",
"USW00094846","41.96017","-87.93164","204.8","2010-06-15","5.59"," 1623"," 1622",,"79","60","  290","  290","16.1","19.9","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-16","8.95"," 0928"," 1829",,"82","63","  300","   50","19.9","25.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-17","7.61"," 1642"," 1359",,"84","64","  170","  180","14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-18","10.51"," 1504"," 1503",,"90","67","  270","  260","46.1","59.9","    1","    1","    1",,"    1",,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-19","10.51"," 1240"," 1137",,"85","66","  290","  260","25.1","34.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-20","4.70"," 0823"," 0759",,"81","64","   70","   50","16.1","23.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-21","8.50"," 2149"," 2148",,"85","67","  220","  200","36.0","57.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-22","6.93"," 1418"," 1415",,"85","69","  210","  220","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-23","11.41"," 1630"," 1637",,"87","69","  220","  180","25.9","36.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-24","8.72"," 0033"," 0037",,"84","65","  300","  310","21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-25","7.38"," 1318"," 1221",,"84","62","  230","  190","16.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-26","6.71"," 0316"," 0316",,"87","69","  310","  310","25.1","36.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-27","9.17"," 1355"," 1343",,"85","72","  270","  280","21.9","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-28","11.41"," 1115"," 2109",,"82","63","  300","   60","21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-29","7.61"," 1145"," 1401",,"75","59","   60","   50","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-06-30","6.04"," 1609"," 1248",,"75","56","   40","   50","15.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-01","5.59"," 1428"," 1155",,"77","55","  120","   80","13.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-02","8.05"," 1453"," 1320",,"83","59","  200","  220","15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-03","8.95"," 1527"," 1548",,"87","60","  210","  180","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-04","10.51"," 1130"," 1259",,"91","68","  200","  240","23.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-05","15.21"," 1149"," 1148",,"91","78","  210","  200","28.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-06","8.95"," 1813"," 1812",,"90","73","  210","  210","25.9","36.0","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-07","6.26"," 1909"," 1909",,"93","71","  170","  170","23.0","29.1","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-08","5.37"," 1445"," 1717",,"88","73","  340","   40","14.1","19.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-09","7.61"," 1304"," 1714",,"88","70","  330","   60","17.9","23.0",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-10","8.05"," 1655"," 1654",,"89","69","  330","  320","16.1","21.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-11","7.83"," 1658"," 1658",,"85","66","  200","  190","21.0","25.1","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-12","3.80"," 1628"," 1646",,"84","65","   50","   70","13.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-13","6.04"," 1502"," 1628",,"84","70","   70","   60","13.0","21.9","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-14","10.07"," 1647"," 1648",,"90","70","  170","  170","19.9","25.1","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-15","10.07"," 1319"," 1400",,"90","71","  300","  300","21.0","23.9","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-16","8.05"," 1507"," 1721",,"90","67","  210","  260","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-17","6.93"," 1444"," 1109",,"93","71","  330","  300","15.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-18","9.62"," 1518"," 1517",,"92","72","  260","  250","21.9","32.0",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-19","4.92"," 1328"," 1732",,"84","69","  210","   30","13.0","17.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-20","7.16"," 1924"," 0742",,"86","68","  220","  120","16.1","21.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-21","6.71"," 0722"," 1541",,"91","72","  320","   10","16.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-22","11.86"," 1856"," 1855",,"90","69","  210","  200","25.9","32.0",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-23","11.86"," 1739"," 1739",,"94","70","  250","  240","29.1","36.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-24","8.95"," 0223"," 0223",,"87","69","  320","  310","23.9","33.1","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-25","9.17"," 1005"," 1012",,"81","66","   30","   60","17.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-26","5.14"," 1602"," 1635",,"84","61","  100","   80","15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-27","6.49"," 1642"," 2338",,"88","68","  220","  210","14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-28","9.40"," 1531"," 1400",,"88","73","  300","  320","16.1","21.0","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-29","6.93"," 1228"," 1331",,"82","67","   70","   50","14.1","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-30","6.04"," 2359"," 2121",,"80","69","  160","  150","14.1","17.0",,,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-07-31","5.82"," 0553"," 0601",,"80","65","  170","  180","17.0","21.9","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-01","4.03"," 1826"," 1433",,"86","65","  100","   50","10.1","17.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-02","6.71"," 2329"," 2343",,"84","67","  230","  230","17.9","21.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-03","3.36"," 2354"," 2204",,"86","66","  240","   40","13.0","19.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-04","4.92"," 0547"," 0546",,"83","71","  270","  270","38.0","55.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-05","10.96"," 1206"," 1205",,"83","68","  300","  310","21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-06","6.49"," 1109"," 1239",,"82","64","  300","  310","14.1","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-07","8.05"," 1703"," 1512",,"83","62","  200","  200","17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-08","9.84"," 1153"," 1151",,"87","69","  220","  220","30.0","40.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-09","7.16"," 0404"," 0404",,"88","72","  300","  310","21.9","25.9","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-10","4.92"," 1601"," 1508",,"89","75","   50","   60","12.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-11","6.04"," 0907"," 1514",,"90","75","  290","  280","17.0","21.0","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-12","5.82"," 1757"," 1636",,"92","74","   80","   80","12.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-13","7.61"," 1903"," 1903",,"92","73","  300","  310","31.1","38.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-14","4.92"," 0113"," 0103",,"88","72","  240","  240","13.0","17.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-15","8.72"," 1501"," 1500",,"83","66","  290","  290","23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-16","9.40"," 1428"," 1434",,"80","63","  260","  280","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-17","6.04"," 1337"," 1202",,"79","64","  310","   40","13.0","17.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-18","3.58"," 1945"," 1844",,"84","63","  110","   60","10.1","19.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-19","4.92"," 1547"," 1452",,"88","66","  220","  220","14.1","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-20","11.18"," 1605"," 2216",,"92","71","  170","  210","21.9","28.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-21","6.04"," 1928"," 1930",,"86","71","   40","   60","15.0","21.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-22","8.50"," 1601"," 1431",,"81","68","   70","   60","14.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-23","7.38"," 1354"," 1637",,"80","65","   40","   60","11.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-24","5.82"," 2049"," 2024",,"84","64","  360","  340","17.0","23.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-25","10.29"," 1717"," 1025",,"79","61","  330","   10","17.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-26","5.14"," 1808",,,"79","59","   90",,"10.1",,,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-27","8.95"," 2254"," 2255",,"86","59","  190","  190","13.0","13.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-28","10.74"," 1452"," 1453",,"88","65","  180","  200","17.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-29","11.41"," 1242"," 1242",,"94","71","  180","  180","19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-30","14.54"," 1552"," 1551",,"88","74","  190","  180","19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-08-31","14.99"," 2204"," 2202",,"93","75","  190","  190","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-01","7.38"," 0144"," 0143",,"81","71","  200","  200","19.9","25.9","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-02","6.93"," 2023"," 2022",,"83","65","  300","  300","25.9","36.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-03","15.66"," 1712"," 1331",,"70","56","  290","  290","25.9","38.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-04","11.86"," 1527"," 1525",,"68","51","  310","  310","21.9","29.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-05","8.95"," 2336"," 1329",,"76","49","  170","  190","17.0","23.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-06","14.99"," 2301"," 2101",,"82","66","  210","  200","25.1","36.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-07","18.79"," 1137"," 1137",,"77","58","  250","  250","36.9","46.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-08","6.49"," 1432"," 1733",,"71","51","  310","   50","15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-09","6.49"," 1547"," 1525",,"67","50","   60","   50","13.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-10","9.40"," 2256"," 1655",,"72","55","  130","   60","17.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-11","9.40"," 1718"," 1731",,"75","58","  310","  290","17.0","23.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-12","7.83"," 1505"," 1203",,"83","54","  260","  240","16.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-13","6.04"," 1539"," 2110",,"82","57","  280","  360","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-14","4.92"," 1410"," 1533",,"77","54","   50","   70","16.1","25.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-15","9.17"," 0746"," 0745",,"75","59","  120","  120","17.9","21.9",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-16","11.41"," 1619"," 1739",,"69","53","  320","  300","23.9","32.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-17","4.47"," 1618"," 1442",,"74","49","  170","  170","14.1","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-18","6.49"," 0956"," 0955",,"65","58","   30","   40","21.9","25.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-19","7.83"," 1530"," 0912",,"67","55","   40","   50","15.0","28.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-20","6.71"," 1733"," 0010",,"75","62","  140","   40","12.1","23.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-21","11.63"," 1716"," 1713",,"88","68","  300","  270","32.0","46.1","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-22","6.04"," 1706"," 1153",,"74","63","   80","   50","10.1","17.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-23","17.00"," 2205"," 2204",,"89","65","  210","  210","33.1","47.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-24","17.22"," 0303"," 0303",,"80","56","  210","  210","36.9","51.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-25","8.95"," 0753"," 0753",,"60","52","  350","   10","19.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-26","10.07"," 0955"," 0859",,"60","50","   40","   30","19.9","28.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-27","4.92"," 1616"," 0945",,"65","48","  110","   50","12.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-28","3.80"," 1054"," 1128",,"71","46","  360","   30","12.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-29","5.82"," 1453"," 1134",,"75","52","  190","  220","17.0","21.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-09-30","9.40"," 1123"," 1508",,"74","52","  340","   40","21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-01","6.26"," 2319"," 2316",,"73","48","  360","   10","17.0","23.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-02","15.43"," 1100"," 1325",,"57","45","   10","   10","29.1","34.9","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-03","11.41"," 1312"," 1006",,"56","42","   50","   30","21.9","31.1","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-04","3.58"," 1541"," 1445",,"60","38","   60","   60","10.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-05","3.58"," 1001"," 1652",,"68","39","  320","   70","12.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-06","7.83"," 1517"," 1514",,"78","46","  250","  240","16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-07","6.26"," 1530"," 1106",,"76","49","  310","  330","13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-08","7.38"," 1406"," 1405",,"79","48","  250","  250","16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-09","3.58"," 1554"," 1937",,"86","55","  200","   40","10.1","17.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-10","4.03"," 1527"," 1411",,"84","57","  220","  220","14.1","19.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-11","4.03"," 1453",,,"82","54","   40",,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-12","3.80"," 1405"," 1440",,"76","52","   60","   60","12.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-13","8.50"," 1419"," 0523",,"66","47","  340","   40","21.0","29.1","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-14","9.17"," 2249"," 2313",,"66","43","  330","  360","23.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2010-10-15","8.05"," 2359"," 1134",,"63","44","  360","   40","19.9","23.9",,,,,,,,,,,,,,,,,,,
